ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
TRU.NS,TRU,TruCap Finance Limited,Financial Services,Credit Services,972855936,INR,NSE,EQUITY,
TSFINV.NS,TSFINV,TSF Investments Limited,Financial Services,Asset Management,100569276416,INR,NSE,EQUITY,
UCOBANK.NS,UCOBANK,UCO Bank,Financial Services,Banks - Regional,360128806912,INR,NSE,EQUITY,
UGROCAP.NS,UGROCAP,UGRO Capital Limited,Financial Services,Credit Services,26066649088,INR,NSE,EQUITY,
UJJIVANSFB.NS,UJJIVANSFB,Ujjivan Small Finance Bank Limited,Financial Services,Banks - Regional,104541315072,INR,NSE,EQUITY,
UNIONBANK.NS,UNIONBANK,Union Bank of India,Financial Services,Banks - Regional,1169468424192,INR,NSE,EQUITY,
UTIAMC.NS,UTIAMC,UTI Asset Management Company Limited,Financial Services,Asset Management,144616357888,INR,NSE,EQUITY,
UTKARSHBNK.NS,UTKARSHBNK,Utkarsh Small Finance Bank Limited,Financial Services,Banks - Regional,26639470592,INR,NSE,EQUITY,
UYFINCORP.NS,UYFINCORP,U. Y. Fincorp Limited,Financial Services,Credit Services,2718505728,INR,NSE,EQUITY,
VHL.NS,VHL,Vardhman Holdings Limited,Financial Services,Credit Services,11579847680,INR,NSE,EQUITY,
VIJIFIN.NS,VIJIFIN,Viji Finance Limited,Financial Services,Credit Services,354824992,INR,NSE,EQUITY,
VLSFINANCE.NS,VLSFINANCE,VLS Finance Limited,Financial Services,Capital Markets,9364719616,INR,NSE,EQUITY,
WEALTH.NS,WEALTH,Wealth First Portfolio Managers Limited,Financial Services,Capital Markets,10625698816,INR,NSE,EQUITY,
WELINV.NS,WELINV,Welspun Investments and Commercials Limited,Financial Services,Capital Markets,5716426752,INR,NSE,EQUITY,
WILLAMAGOR.NS,WILLAMAGOR,Williamson Magor & Co. Limited,Financial Services,Credit Services,336223072,INR,NSE,EQUITY,
YESBANK.NS,YESBANK,Yes Bank Limited,Financial Services,Banks - Regional,674617294848,INR,NSE,EQUITY,
